t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
1.619434e+02,3.817678e+03,3.670082e+03,2.749521e+05,2.833299e+05,8.377751e+03,1.000000e+00,NaN,NaN,2.154502e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668094e+20,2.740351e+18,5.843461e+20,1.467137e+02,4.694512e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.228057e-03
1.645915e+02,3.815181e+03,3.668083e+03,2.735845e+05,2.819622e+05,8.377751e+03,1.000000e+00,NaN,NaN,2.157970e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668094e+20,2.740351e+18,5.843461e+20,1.467137e+02,4.694512e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.229837e-03
1.672528e+02,3.812683e+03,3.666084e+03,2.722231e+05,2.806008e+05,8.377750e+03,1.000000e+00,NaN,NaN,2.161446e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668094e+20,2.740351e+18,5.843461e+20,1.467137e+02,4.694512e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.231623e-03
1.699274e+02,3.810186e+03,3.664083e+03,2.708679e+05,2.792457e+05,8.377750e+03,1.000000e+00,NaN,NaN,2.164931e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668094e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694512e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.233414e-03
1.726155e+02,3.807688e+03,3.662080e+03,2.695189e+05,2.778967e+05,8.377750e+03,1.000000e+00,NaN,NaN,2.168424e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668094e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694512e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.235212e-03
1.753169e+02,3.805191e+03,3.660076e+03,2.681761e+05,2.765538e+05,8.377749e+03,1.000000e+00,NaN,NaN,2.171925e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668094e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694512e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.237015e-03
1.780319e+02,3.802693e+03,3.658070e+03,2.668393e+05,2.752171e+05,8.377749e+03,1.000000e+00,NaN,NaN,2.175434e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668094e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694511e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.238823e-03
1.807605e+02,3.800196e+03,3.656062e+03,2.655087e+05,2.738865e+05,8.377749e+03,1.000000e+00,NaN,NaN,2.178952e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694511e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.240638e-03
1.835028e+02,3.797698e+03,3.654054e+03,2.641842e+05,2.725620e+05,8.377748e+03,1.000000e+00,NaN,NaN,2.182477e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694511e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.242459e-03
1.862589e+02,3.795201e+03,3.652043e+03,2.628658e+05,2.712435e+05,8.377748e+03,1.000000e+00,NaN,NaN,2.186011e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694511e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.244286e-03
1.890287e+02,3.792703e+03,3.650031e+03,2.615534e+05,2.699312e+05,8.377747e+03,1.000000e+00,NaN,NaN,2.189553e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694511e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.246118e-03
1.918125e+02,3.790206e+03,3.648018e+03,2.602470e+05,2.686248e+05,8.377747e+03,1.000000e+00,NaN,NaN,2.193104e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740350e+18,5.843461e+20,1.467137e+02,4.694510e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.247957e-03
1.946102e+02,3.787708e+03,3.646003e+03,2.589467e+05,2.673244e+05,8.377747e+03,1.000000e+00,NaN,NaN,2.196663e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694510e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.249801e-03
1.974220e+02,3.785211e+03,3.643987e+03,2.576523e+05,2.660300e+05,8.377746e+03,1.000000e+00,NaN,NaN,2.200230e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694510e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.251652e-03
2.002479e+02,3.782713e+03,3.641969e+03,2.563639e+05,2.647416e+05,8.377746e+03,1.000000e+00,NaN,NaN,2.203805e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694510e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.253509e-03
2.030880e+02,3.780216e+03,3.639949e+03,2.550814e+05,2.634591e+05,8.377745e+03,1.000000e+00,NaN,NaN,2.207389e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668093e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694510e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.255371e-03
2.059424e+02,3.777718e+03,3.637928e+03,2.538048e+05,2.621826e+05,8.377745e+03,1.000000e+00,NaN,NaN,2.210982e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694509e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.257240e-03
2.088112e+02,3.775221e+03,3.635906e+03,2.525341e+05,2.609119e+05,8.377745e+03,1.000000e+00,NaN,NaN,2.214582e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694509e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.259115e-03
2.116944e+02,3.772723e+03,3.633882e+03,2.512693e+05,2.596471e+05,8.377744e+03,1.000000e+00,NaN,NaN,2.218191e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694509e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.260997e-03
2.145921e+02,3.770226e+03,3.631856e+03,2.500104e+05,2.583881e+05,8.377744e+03,1.000000e+00,NaN,NaN,2.221809e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694509e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.262884e-03
2.175044e+02,3.767728e+03,3.629829e+03,2.487572e+05,2.571350e+05,8.377743e+03,1.000000e+00,NaN,NaN,2.225435e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740349e+18,5.843461e+20,1.467137e+02,4.694509e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.264778e-03
2.204314e+02,3.765231e+03,3.627801e+03,2.475099e+05,2.558877e+05,8.377743e+03,1.000000e+00,NaN,NaN,2.229069e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694508e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.266678e-03
2.233731e+02,3.762733e+03,3.625771e+03,2.462684e+05,2.546461e+05,8.377743e+03,1.000000e+00,NaN,NaN,2.232713e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694508e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.268584e-03
2.263297e+02,3.760236e+03,3.623740e+03,2.450326e+05,2.534103e+05,8.377742e+03,1.000000e+00,NaN,NaN,2.236364e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668092e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694508e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.270497e-03
2.293012e+02,3.757738e+03,3.621707e+03,2.438025e+05,2.521803e+05,8.377742e+03,1.000000e+00,NaN,NaN,2.240024e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694508e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.272416e-03
2.322877e+02,3.755241e+03,3.619673e+03,2.425782e+05,2.509560e+05,8.377741e+03,1.000000e+00,NaN,NaN,2.243693e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694508e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.274341e-03
2.352892e+02,3.752743e+03,3.617637e+03,2.413596e+05,2.497373e+05,8.377741e+03,1.000000e+00,NaN,NaN,2.247370e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694507e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.276273e-03
2.383059e+02,3.750246e+03,3.615595e+03,2.401579e+05,2.485356e+05,8.377741e+03,1.000000e+00,NaN,NaN,2.251030e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694507e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.278211e-03
2.413378e+02,3.747748e+03,3.613561e+03,2.389394e+05,2.473171e+05,8.377740e+03,1.000000e+00,NaN,NaN,2.254751e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740348e+18,5.843461e+20,1.467137e+02,4.694507e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.280156e-03
2.443851e+02,3.745251e+03,3.611520e+03,2.377377e+05,2.461154e+05,8.377740e+03,1.000000e+00,NaN,NaN,2.258454e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694507e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.282107e-03
2.474478e+02,3.742753e+03,3.609479e+03,2.365416e+05,2.449194e+05,8.377739e+03,1.000000e+00,NaN,NaN,2.262166e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694506e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.284064e-03
2.505259e+02,3.740256e+03,3.607436e+03,2.353512e+05,2.437289e+05,8.377739e+03,1.000000e+00,NaN,NaN,2.265887e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668091e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694506e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.286029e-03
2.536197e+02,3.737758e+03,3.605391e+03,2.341663e+05,2.425440e+05,8.377738e+03,1.000000e+00,NaN,NaN,2.269616e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668090e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694506e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.288000e-03
2.567291e+02,3.735261e+03,3.603345e+03,2.329869e+05,2.413646e+05,8.377738e+03,1.000000e+00,NaN,NaN,2.273354e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668090e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694506e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.289977e-03
2.598542e+02,3.732763e+03,3.601298e+03,2.318131e+05,2.401908e+05,8.377738e+03,1.000000e+00,NaN,NaN,2.277101e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668090e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694506e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.291961e-03
2.629952e+02,3.730266e+03,3.599249e+03,2.306447e+05,2.390225e+05,8.377737e+03,1.000000e+00,NaN,NaN,2.280857e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668090e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694505e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.293952e-03
2.661520e+02,3.727769e+03,3.597198e+03,2.294819e+05,2.378596e+05,8.377737e+03,1.000000e+00,NaN,NaN,2.284621e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668090e+20,2.740347e+18,5.843461e+20,1.467137e+02,4.694505e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.295950e-03
2.693249e+02,3.725271e+03,3.595146e+03,2.283245e+05,2.367022e+05,8.377736e+03,1.000000e+00,NaN,NaN,2.288395e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668090e+20,2.740346e+18,5.843461e+20,1.467137e+02,4.694505e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.297954e-03
2.725138e+02,3.722774e+03,3.593093e+03,2.271726e+05,2.355503e+05,8.377736e+03,1.000000e+00,NaN,NaN,2.292177e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668090e+20,2.740346e+18,5.843461e+20,1.467137e+02,4.694505e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.299965e-03
2.757190e+02,3.720276e+03,3.591038e+03,2.260260e+05,2.344038e+05,8.377735e+03,1.000000e+00,NaN,NaN,2.295968e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740346e+18,5.843461e+20,1.467137e+02,4.694504e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.301983e-03
2.789404e+02,3.717779e+03,3.588982e+03,2.248849e+05,2.332626e+05,8.377735e+03,1.000000e+00,NaN,NaN,2.299768e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740346e+18,5.843461e+20,1.467137e+02,4.694504e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.304008e-03
2.821781e+02,3.715281e+03,3.586925e+03,2.237491e+05,2.321268e+05,8.377735e+03,1.000000e+00,NaN,NaN,2.303577e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740346e+18,5.843461e+20,1.467137e+02,4.694504e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.306039e-03
2.854323e+02,3.712784e+03,3.584866e+03,2.226187e+05,2.309964e+05,8.377734e+03,1.000000e+00,NaN,NaN,2.307395e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740346e+18,5.843461e+20,1.467137e+02,4.694504e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.308078e-03
2.887030e+02,3.710286e+03,3.582806e+03,2.214936e+05,2.298714e+05,8.377734e+03,1.000000e+00,NaN,NaN,2.311222e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740346e+18,5.843461e+20,1.467137e+02,4.694504e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.310123e-03
2.919903e+02,3.707789e+03,3.580744e+03,2.203739e+05,2.287516e+05,8.377733e+03,1.000000e+00,NaN,NaN,2.315058e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694503e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.312176e-03
2.952943e+02,3.705291e+03,3.578681e+03,2.192594e+05,2.276371e+05,8.377733e+03,1.000000e+00,NaN,NaN,2.318903e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694503e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.314235e-03
2.986151e+02,3.702794e+03,3.576616e+03,2.181502e+05,2.265279e+05,8.377732e+03,1.000000e+00,NaN,NaN,2.322756e-03,0.000000e+00,6.180599e+19,2.111798e+20,0.000000e+00,4.668089e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694503e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.316302e-03
3.019529e+02,3.700296e+03,3.574550e+03,2.170462e+05,2.254239e+05,8.377732e+03,1.000000e+00,NaN,NaN,2.326619e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668088e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694503e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.318376e-03
3.053075e+02,3.697799e+03,3.572482e+03,2.159475e+05,2.243252e+05,8.377731e+03,1.000000e+00,NaN,NaN,2.330492e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668088e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694502e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.320456e-03
3.086793e+02,3.695301e+03,3.570414e+03,2.148539e+05,2.232317e+05,8.377731e+03,1.000000e+00,NaN,NaN,2.334373e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668088e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694502e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.322544e-03
3.120682e+02,3.692804e+03,3.568343e+03,2.137656e+05,2.221433e+05,8.377730e+03,1.000000e+00,NaN,NaN,2.338263e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668088e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694502e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.324639e-03
3.154744e+02,3.690307e+03,3.566272e+03,2.126824e+05,2.210601e+05,8.377730e+03,1.000000e+00,NaN,NaN,2.342163e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668088e+20,2.740345e+18,5.843461e+20,1.467137e+02,4.694502e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.326742e-03
3.188979e+02,3.687809e+03,3.564199e+03,2.116044e+05,2.199821e+05,8.377729e+03,1.000000e+00,NaN,NaN,2.346071e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668088e+20,2.740344e+18,5.843461e+20,1.467137e+02,4.694501e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.328851e-03
3.223389e+02,3.685312e+03,3.562124e+03,2.105314e+05,2.189092e+05,8.377729e+03,1.000000e+00,NaN,NaN,2.349989e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668088e+20,2.740344e+18,5.843461e+20,1.467137e+02,4.694501e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.330968e-03
3.257974e+02,3.682814e+03,3.560049e+03,2.094636e+05,2.178414e+05,8.377729e+03,1.000000e+00,NaN,NaN,2.353917e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668087e+20,2.740344e+18,5.843461e+20,1.467137e+02,4.694501e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.333092e-03
3.292735e+02,3.680317e+03,3.557972e+03,2.084009e+05,2.167786e+05,8.377728e+03,1.000000e+00,NaN,NaN,2.357853e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668087e+20,2.740344e+18,5.843461e+20,1.467137e+02,4.694501e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.335224e-03
3.327674e+02,3.677819e+03,3.555893e+03,2.073432e+05,2.157209e+05,8.377728e+03,1.000000e+00,NaN,NaN,2.361799e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668087e+20,2.740344e+18,5.843461e+20,1.467137e+02,4.694500e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.337362e-03
3.362791e+02,3.675322e+03,3.553813e+03,2.062906e+05,2.146683e+05,8.377727e+03,1.000000e+00,NaN,NaN,2.365754e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668087e+20,2.740344e+18,5.843461e+20,1.467137e+02,4.694500e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.339509e-03
3.398087e+02,3.672824e+03,3.551732e+03,2.052429e+05,2.136207e+05,8.377727e+03,1.000000e+00,NaN,NaN,2.369718e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668087e+20,2.740344e+18,5.843461e+20,1.467137e+02,4.694500e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.341663e-03
3.433564e+02,3.670327e+03,3.549649e+03,2.042003e+05,2.125781e+05,8.377726e+03,1.000000e+00,NaN,NaN,2.373692e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668087e+20,2.740343e+18,5.843461e+20,1.467137e+02,4.694500e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.343824e-03
3.469221e+02,3.667829e+03,3.547565e+03,2.031627e+05,2.115404e+05,8.377726e+03,1.000000e+00,NaN,NaN,2.377675e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668086e+20,2.740343e+18,5.843461e+20,1.467137e+02,4.694499e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.345993e-03
3.505061e+02,3.665332e+03,3.545480e+03,2.021300e+05,2.105077e+05,8.377725e+03,1.000000e+00,NaN,NaN,2.381667e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668086e+20,2.740343e+18,5.843461e+20,1.467137e+02,4.694499e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.348169e-03
3.541083e+02,3.662835e+03,3.543393e+03,2.011022e+05,2.094800e+05,8.377725e+03,1.000000e+00,NaN,NaN,2.385669e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668086e+20,2.740343e+18,5.843461e+20,1.467137e+02,4.694499e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.350353e-03
3.577290e+02,3.660337e+03,3.541305e+03,2.000794e+05,2.084571e+05,8.377724e+03,1.000000e+00,NaN,NaN,2.389681e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668086e+20,2.740343e+18,5.843460e+20,1.467137e+02,4.694499e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.352545e-03
3.613682e+02,3.657840e+03,3.539216e+03,1.990615e+05,2.074392e+05,8.377724e+03,1.000000e+00,NaN,NaN,2.393702e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668086e+20,2.740343e+18,5.843460e+20,1.467137e+02,4.694498e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.354744e-03
3.650260e+02,3.655342e+03,3.537125e+03,1.980484e+05,2.064261e+05,8.377723e+03,1.000000e+00,NaN,NaN,2.397732e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668086e+20,2.740342e+18,5.843460e+20,1.467137e+02,4.694498e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.356951e-03
3.687026e+02,3.652845e+03,3.535033e+03,1.970402e+05,2.054179e+05,8.377723e+03,1.000000e+00,NaN,NaN,2.401772e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668086e+20,2.740342e+18,5.843460e+20,1.467137e+02,4.694498e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.359166e-03
3.723979e+02,3.650347e+03,3.532939e+03,1.960368e+05,2.044145e+05,8.377722e+03,1.000000e+00,NaN,NaN,2.405822e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668085e+20,2.740342e+18,5.843460e+20,1.467137e+02,4.694498e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.361389e-03
3.761122e+02,3.647850e+03,3.530845e+03,1.950382e+05,2.034160e+05,8.377722e+03,1.000000e+00,NaN,NaN,2.409881e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668085e+20,2.740342e+18,5.843460e+20,1.467137e+02,4.694497e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.363619e-03
3.798454e+02,3.645352e+03,3.528748e+03,1.940445e+05,2.024222e+05,8.377721e+03,1.000000e+00,NaN,NaN,2.413950e-03,0.000000e+00,6.180600e+19,2.111798e+20,0.000000e+00,4.668085e+20,2.740342e+18,5.843460e+20,1.467137e+02,4.694497e+00,1.420192e+02,NaN,NaN,NaN,NaN,4.213277e-02,NaN,3.507955e+06,1.365857e-03
